Mod:Item:MetaData, Localized Name
openmodularturrets:rangeUpgradeItem, 升级组件-范围
openmodularturrets:scattershotUpgradeItem, 升级组件-散射
openmodularturrets:redstoneReactorAddon, 附件-红石能源芯片
openmodularturrets:damageAmpAddon, 附件-攻击增强
openmodularturrets:solarPanelAddon, 附件-太阳能芯片
openmodularturrets:recyclerAddon, 附件-弹药循环
openmodularturrets:concealerAddon, Addon - Turret Concealer
openmodularturrets:bulletCraftable, 弹药-子弹
openmodularturrets:blazingClayCraftable, 弹药-燃烧弹
openmodularturrets:grenadeCraftable, 弹药-榴弹
openmodularturrets:rocketCraftable, 弹药-制导火箭
openmodularturrets:ferroSlug, 弹药-铁磁弹
openmodularturrets:sensorTierOneItem, 传感器(一级)
openmodularturrets:sensorTierTwoItem, 传感器(二级)
openmodularturrets:sensorTierThreeItem, 传感器(三级)
openmodularturrets:sensorTierFourItem, 传感器(四级)
openmodularturrets:sensorTierFiveItem, 传感器(五级)
openmodularturrets:barrelTierOne, 炮管(一级)
openmodularturrets:barrelTierTwo, 炮管(二级)
openmodularturrets:barrelTierThree, 炮管(三级)
openmodularturrets:barrelTierFour, 炮管(四级)
openmodularturrets:barrelTierFive, 炮管(五级)
openmodularturrets:chamberTierOne, 弹膛(一级)
openmodularturrets:chamberTierTwo, 弹膛(二级)
openmodularturrets:chamberTierThree, 弹膛(三级)
openmodularturrets:chamberTierFour, 弹膛(四级)
openmodularturrets:chamberTierFive, 弹膛(五级)
openmodularturrets:ioBus, IO总线
OpenPeripheral:glasses:0, 头戴显示器
OpenPeripheral:keyboard, Wireless Keyboard
OpenPeripheral:generic:0, 天线
simplyjetpacks:jetpacksCommon:0, 土豆喷气背包
simplyjetpacks:jetpacksCommon:9001, 创造模式飞行胸甲
simplyjetpacks:fluxpacksCommon:9001, 创造模式能源胸甲
simplyjetpacks:jetpacks:1, 铅石飞行背包
simplyjetpacks:jetpacks:1, 铅石飞行背包
simplyjetpacks:jetpacks:101, 铅石飞行胸甲
simplyjetpacks:jetpacks:101, 铅石飞行胸甲
simplyjetpacks:jetpacks:2, 强化飞行背包
simplyjetpacks:jetpacks:2, 强化飞行背包
simplyjetpacks:jetpacks:102, 强化飞行胸甲
simplyjetpacks:jetpacks:102, 强化飞行胸甲
simplyjetpacks:jetpacks:3, 红石飞行背包
simplyjetpacks:jetpacks:3, 红石飞行背包
simplyjetpacks:jetpacks:103, 红石飞行胸甲
simplyjetpacks:jetpacks:103, 红石飞行胸甲
simplyjetpacks:jetpacks:4, 谐振飞行背包
simplyjetpacks:jetpacks:4, 谐振飞行背包
simplyjetpacks:jetpacks:104, 谐振飞行胸甲
simplyjetpacks:jetpacks:104, 谐振飞行胸甲
simplyjetpacks:jetpacks:5, 红石充能飞行胸甲
simplyjetpacks:jetpacks:5, 红石充能飞行胸甲
simplyjetpacks:fluxpacks:1, 铅石能源背包
simplyjetpacks:fluxpacks:1, 铅石能源背包
simplyjetpacks:fluxpacks:2, 强化能源背包
simplyjetpacks:fluxpacks:2, 强化能源背包
simplyjetpacks:fluxpacks:102, 强化能源胸甲
simplyjetpacks:fluxpacks:102, 强化能源胸甲
simplyjetpacks:fluxpacks:3, 红石能源背包
simplyjetpacks:fluxpacks:3, 红石能源背包
simplyjetpacks:fluxpacks:103, 红石能源胸甲
simplyjetpacks:fluxpacks:103, 红石能源胸甲
simplyjetpacks:fluxpacks:4, 谐振能源背包
simplyjetpacks:fluxpacks:4, 谐振能源背包
simplyjetpacks:fluxpacks:104, 谐振能源胸甲
simplyjetpacks:fluxpacks:104, 谐振能源胸甲
simplyjetpacks:components:0, 皮带
simplyjetpacks:components:11, 铅石推进器
simplyjetpacks:components:12, 强化推进器
simplyjetpacks:components:13, 红石推进器
simplyjetpacks:components:14, 谐振推进器
simplyjetpacks:components:15, 红石充能推进器
simplyjetpacks:components:60, 萤石推进单元 (空)
simplyjetpacks:components:61, 萤石推进单元
simplyjetpacks:components:62, 凛冰冷却单元 (空)
simplyjetpacks:components:63, 凛冰冷却单元
simplyjetpacks:components:64, Fluxed Electrum Blend
simplyjetpacks:components:65, Fluxed Electrum Ingot
simplyjetpacks:components:66, Fluxed Electrum Nugget
simplyjetpacks:components:67, Flux Crystal
simplyjetpacks:components:68, Fluxed Armor Plating
simplyjetpacks:components:69, Flux-Infused Chestplate Assembly
simplyjetpacks:armorPlatings:1, 铁护甲板
simplyjetpacks:armorPlatings:2, 青铜护甲板
simplyjetpacks:armorPlatings:3, 因瓦合金护甲板
simplyjetpacks:armorPlatings:4, 末影护甲板
simplyjetpacks:particleCustomizers:0, 喷射粒子效果 (默认)
simplyjetpacks:particleCustomizers:1, 喷射粒子效果 (无)
simplyjetpacks:particleCustomizers:2, 喷射粒子效果 (烟雾)
simplyjetpacks:particleCustomizers:3, 喷射粒子效果 (彩虹烟雾)
simplyjetpacks:jetpackFueller, Jetpack Fueller
simplyjetpacks:mysteriousPotato, 神秘的土豆
thaumicenergistics:part.base:0, 源质输入总线
thaumicenergistics:part.base:1, 源质发信器
thaumicenergistics:part.base:2, 源质储存总线
thaumicenergistics:part.base:3, 源质输出总线
thaumicenergistics:part.base:4, 源质终端
thaumicenergistics:part.base:5, 奥术合成终端
thaumicenergistics:part.base:6, 要素中继接口
thaumicenergistics:part.base:7, 源质储存监控器
thaumicenergistics:part.base:8, 源质交换监控器
thaumicenergistics:storage.essentia:0, 1k-ME源质存储元件
thaumicenergistics:storage.essentia:1, 4k-ME源质存储元件
thaumicenergistics:storage.essentia:2, 16k-ME源质存储元件
thaumicenergistics:storage.essentia:3, 64k-ME源质存储元件
thaumicenergistics:storage.essentia:4, 创造源质存储元件
thaumicenergistics:storage.component:0, 1k-ME源质存储组件
thaumicenergistics:storage.component:1, 4k-ME源质存储组件
thaumicenergistics:storage.component:2, 16k-ME源质存储组件
thaumicenergistics:storage.component:3, 64k-ME源质存储组件
thaumicenergistics:storage.casing, ME源质存储外壳
thaumicenergistics:material:0, 扩散核心
thaumicenergistics:material:1, 聚集核心
thaumicenergistics:material:2, 铁齿轮
thaumicenergistics:wireless.essentia.terminal, 无线源质终端
thaumicenergistics:knowledge.core, 知识核心
thaumicenergistics:focus.aewrench, 法杖核心: AE扳手
thaumicenergistics:golem.wifi.backpack, 无线傀儡背包
ThermalDynamics:servo:0, 伺服器
ThermalDynamics:servo:1, 硬化伺服器
ThermalDynamics:servo:2, 强化伺服器
ThermalDynamics:servo:3, 信素伺服器
ThermalDynamics:servo:4, 谐振伺服器
ThermalDynamics:filter:0, 过滤器
ThermalDynamics:filter:1, 硬化过滤器
ThermalDynamics:filter:2, 强化过滤器
ThermalDynamics:filter:3, 信素过滤器
ThermalDynamics:filter:4, 谐振过滤器
ThermalDynamics:cover:0, 石头 覆盖板
ThermalDynamics:cover:0, 草方块 覆盖板
ThermalDynamics:cover:0, 泥土 覆盖板
ThermalDynamics:cover:0, 灰化土 覆盖板
ThermalDynamics:cover:0, 圆石 覆盖板
ThermalDynamics:cover:0, 橡木木板 覆盖板
ThermalDynamics:cover:0, 云杉木板 覆盖板
ThermalDynamics:cover:0, 白桦木板 覆盖板
ThermalDynamics:cover:0, 丛林木板 覆盖板
ThermalDynamics:cover:0, 金合欢木板 覆盖板
ThermalDynamics:cover:0, 深色橡木木板 覆盖板
ThermalDynamics:cover:0, 橡树树苗 覆盖板
ThermalDynamics:cover:0, 云杉树苗 覆盖板
ThermalDynamics:cover:0, 白桦树苗 覆盖板
ThermalDynamics:cover:0, 丛林树苗 覆盖板
ThermalDynamics:cover:0, 金合欢树苗 覆盖板
ThermalDynamics:cover:0, 深色橡树树苗 覆盖板
ThermalDynamics:cover:0, 基岩 覆盖板
ThermalDynamics:cover:0, 水 覆盖板
ThermalDynamics:cover:0, 水 覆盖板
ThermalDynamics:cover:0, 岩浆 覆盖板
ThermalDynamics:cover:0, 岩浆 覆盖板
ThermalDynamics:cover:0, 沙子 覆盖板
ThermalDynamics:cover:0, 红沙 覆盖板
ThermalDynamics:cover:0, 沙砾 覆盖板
ThermalDynamics:cover:0, 金矿石 覆盖板
ThermalDynamics:cover:0, 铁矿石 覆盖板
ThermalDynamics:cover:0, 煤矿石 覆盖板
ThermalDynamics:cover:0, 橡木 覆盖板
ThermalDynamics:cover:0, 云杉木 覆盖板
ThermalDynamics:cover:0, 白桦木 覆盖板
ThermalDynamics:cover:0, 丛林木 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 海绵 覆盖板
ThermalDynamics:cover:0, 玻璃 覆盖板
ThermalDynamics:cover:0, 青金石矿石 覆盖板
ThermalDynamics:cover:0, 青金石块 覆盖板
ThermalDynamics:cover:0, 沙石 覆盖板
ThermalDynamics:cover:0, 錾制沙石 覆盖板
ThermalDynamics:cover:0, 平滑沙石 覆盖板
ThermalDynamics:cover:0, 动力铁轨 覆盖板
ThermalDynamics:cover:0, 探测铁轨 覆盖板
ThermalDynamics:cover:0, 粘性活塞 覆盖板
ThermalDynamics:cover:0, 蜘蛛网 覆盖板
ThermalDynamics:cover:0, 草 覆盖板
ThermalDynamics:cover:0, 蕨 覆盖板
ThermalDynamics:cover:0, 枯死的灌木 覆盖板
ThermalDynamics:cover:0, 活塞 覆盖板
ThermalDynamics:cover:0, 羊毛 覆盖板
ThermalDynamics:cover:0, 橙色羊毛 覆盖板
ThermalDynamics:cover:0, 品红色羊毛 覆盖板
ThermalDynamics:cover:0, 淡蓝色羊毛 覆盖板
ThermalDynamics:cover:0, 黄色羊毛 覆盖板
ThermalDynamics:cover:0, 黄绿色羊毛 覆盖板
ThermalDynamics:cover:0, 粉红色羊毛 覆盖板
ThermalDynamics:cover:0, 灰色羊毛 覆盖板
ThermalDynamics:cover:0, 淡灰色羊毛 覆盖板
ThermalDynamics:cover:0, 青色羊毛 覆盖板
ThermalDynamics:cover:0, 紫色羊毛 覆盖板
ThermalDynamics:cover:0, 蓝色羊毛 覆盖板
ThermalDynamics:cover:0, 棕色羊毛 覆盖板
ThermalDynamics:cover:0, 绿色羊毛 覆盖板
ThermalDynamics:cover:0, 红色羊毛 覆盖板
ThermalDynamics:cover:0, 黑色羊毛 覆盖板
ThermalDynamics:cover:0, 蒲公英 覆盖板
ThermalDynamics:cover:0, 罂粟 覆盖板
ThermalDynamics:cover:0, 兰花 覆盖板
ThermalDynamics:cover:0, 绒球葱 覆盖板
ThermalDynamics:cover:0, 茜草花 覆盖板
ThermalDynamics:cover:0, 红色郁金香 覆盖板
ThermalDynamics:cover:0, 橙色郁金香 覆盖板
ThermalDynamics:cover:0, 白色郁金香 覆盖板
ThermalDynamics:cover:0, 粉红色郁金香 覆盖板
ThermalDynamics:cover:0, 滨菊 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 金块 覆盖板
ThermalDynamics:cover:0, 铁块 覆盖板
ThermalDynamics:cover:0, 石台阶 覆盖板
ThermalDynamics:cover:0, 沙石台阶 覆盖板
ThermalDynamics:cover:0, 圆石台阶 覆盖板
ThermalDynamics:cover:0, 砖台阶 覆盖板
ThermalDynamics:cover:0, 石砖台阶 覆盖板
ThermalDynamics:cover:0, 地狱砖台阶 覆盖板
ThermalDynamics:cover:0, 石英台阶 覆盖板
ThermalDynamics:cover:0, 砖块 覆盖板
ThermalDynamics:cover:0, TNT 覆盖板
ThermalDynamics:cover:0, 书架 覆盖板
ThermalDynamics:cover:0, 苔石 覆盖板
ThermalDynamics:cover:0, 黑曜石 覆盖板
ThermalDynamics:cover:0, 火把 覆盖板
ThermalDynamics:cover:0, 火 覆盖板
ThermalDynamics:cover:0, 橡木楼梯 覆盖板
ThermalDynamics:cover:0, 钻石矿石 覆盖板
ThermalDynamics:cover:0, 钻石块 覆盖板
ThermalDynamics:cover:0, 工作台 覆盖板
ThermalDynamics:cover:0, 耕地 覆盖板
ThermalDynamics:cover:0, 梯子 覆盖板
ThermalDynamics:cover:0, 铁轨 覆盖板
ThermalDynamics:cover:0, 石楼梯 覆盖板
ThermalDynamics:cover:0, 拉杆 覆盖板
ThermalDynamics:cover:0, 压力板 覆盖板
ThermalDynamics:cover:0, 压力板 覆盖板
ThermalDynamics:cover:0, 红石矿石 覆盖板
ThermalDynamics:cover:0, 红石火把 覆盖板
ThermalDynamics:cover:0, 按钮 覆盖板
ThermalDynamics:cover:0, 雪 覆盖板
ThermalDynamics:cover:0, 冰 覆盖板
ThermalDynamics:cover:0, 雪 覆盖板
ThermalDynamics:cover:0, 仙人掌 覆盖板
ThermalDynamics:cover:0, 粘土块 覆盖板
ThermalDynamics:cover:0, 栅栏 覆盖板
ThermalDynamics:cover:0, 南瓜 覆盖板
ThermalDynamics:cover:0, 地狱岩 覆盖板
ThermalDynamics:cover:0, 灵魂沙 覆盖板
ThermalDynamics:cover:0, 萤石 覆盖板
ThermalDynamics:cover:0, 传送门 覆盖板
ThermalDynamics:cover:0, 南瓜灯 覆盖板
ThermalDynamics:cover:0, 白色染色玻璃 覆盖板
ThermalDynamics:cover:0, 橙色染色玻璃 覆盖板
ThermalDynamics:cover:0, 品红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黄色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黄绿色染色玻璃 覆盖板
ThermalDynamics:cover:0, 粉红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 灰色染色玻璃 覆盖板
ThermalDynamics:cover:0, 淡灰色染色玻璃 覆盖板
ThermalDynamics:cover:0, 青色染色玻璃 覆盖板
ThermalDynamics:cover:0, 紫色染色玻璃 覆盖板
ThermalDynamics:cover:0, 蓝色染色玻璃 覆盖板
ThermalDynamics:cover:0, 棕色染色玻璃 覆盖板
ThermalDynamics:cover:0, 绿色染色玻璃 覆盖板
ThermalDynamics:cover:0, 红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黑色染色玻璃 覆盖板
ThermalDynamics:cover:0, 活板门 覆盖板
ThermalDynamics:cover:0, 石头怪物蛋 覆盖板
ThermalDynamics:cover:0, 圆石怪物蛋 覆盖板
ThermalDynamics:cover:0, 石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 苔石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 裂石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 錾制石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 石砖 覆盖板
ThermalDynamics:cover:0, 苔石砖 覆盖板
ThermalDynamics:cover:0, 裂石砖 覆盖板
ThermalDynamics:cover:0, 錾制石砖 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 铁栏杆 覆盖板
ThermalDynamics:cover:0, 玻璃板 覆盖板
ThermalDynamics:cover:0, 西瓜 覆盖板
ThermalDynamics:cover:0, 藤蔓 覆盖板
ThermalDynamics:cover:0, 栅栏门 覆盖板
ThermalDynamics:cover:0, 砖楼梯 覆盖板
ThermalDynamics:cover:0, 石砖楼梯 覆盖板
ThermalDynamics:cover:0, 菌丝 覆盖板
ThermalDynamics:cover:0, 睡莲 覆盖板
ThermalDynamics:cover:0, 地狱砖块 覆盖板
ThermalDynamics:cover:0, 地狱砖栅栏 覆盖板
ThermalDynamics:cover:0, 地狱砖楼梯 覆盖板
ThermalDynamics:cover:0, 末地传送门 覆盖板
ThermalDynamics:cover:0, 末地石 覆盖板
ThermalDynamics:cover:0, 龙蛋 覆盖板
ThermalDynamics:cover:0, 红石灯 覆盖板
ThermalDynamics:cover:0, 橡木台阶 覆盖板
ThermalDynamics:cover:0, 云杉台阶 覆盖板
ThermalDynamics:cover:0, 桦木台阶 覆盖板
ThermalDynamics:cover:0, 丛林台阶 覆盖板
ThermalDynamics:cover:0, 金合欢木台阶 覆盖板
ThermalDynamics:cover:0, 深色橡木台阶 覆盖板
ThermalDynamics:cover:0, 可可果 覆盖板
ThermalDynamics:cover:0, 沙石楼梯 覆盖板
ThermalDynamics:cover:0, 绿宝石矿石 覆盖板
ThermalDynamics:cover:0, 绊线钩 覆盖板
ThermalDynamics:cover:0, 绿宝石块 覆盖板
ThermalDynamics:cover:0, 云杉木楼梯 覆盖板
ThermalDynamics:cover:0, 桦木楼梯 覆盖板
ThermalDynamics:cover:0, 丛林木楼梯 覆盖板
ThermalDynamics:cover:0, 圆石墙 覆盖板
ThermalDynamics:cover:0, 苔石墙 覆盖板
ThermalDynamics:cover:0, 胡萝卜 覆盖板
ThermalDynamics:cover:0, 马铃薯 覆盖板
ThermalDynamics:cover:0, 按钮 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 测重压力板 (轻质) 覆盖板
ThermalDynamics:cover:0, 测重压力板 (重质) 覆盖板
ThermalDynamics:cover:0, 红石块 覆盖板
ThermalDynamics:cover:0, 下界石英矿石 覆盖板
ThermalDynamics:cover:0, 石英块 覆盖板
ThermalDynamics:cover:0, 錾制石英块 覆盖板
ThermalDynamics:cover:0, 竖纹石英块 覆盖板
ThermalDynamics:cover:0, 石英楼梯 覆盖板
ThermalDynamics:cover:0, 激活铁轨 覆盖板
ThermalDynamics:cover:0, 白色染色粘土 覆盖板
ThermalDynamics:cover:0, 橙色染色粘土 覆盖板
ThermalDynamics:cover:0, 品红色染色粘土 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色粘土 覆盖板
ThermalDynamics:cover:0, 黄色染色粘土 覆盖板
ThermalDynamics:cover:0, 黄绿色染色粘土 覆盖板
ThermalDynamics:cover:0, 粉色染色粘土 覆盖板
ThermalDynamics:cover:0, 灰色染色粘土 覆盖板
ThermalDynamics:cover:0, 淡灰色染色粘土 覆盖板
ThermalDynamics:cover:0, 青色染色粘土 覆盖板
ThermalDynamics:cover:0, 紫色染色粘土 覆盖板
ThermalDynamics:cover:0, 蓝色染色粘土 覆盖板
ThermalDynamics:cover:0, 棕色染色粘土 覆盖板
ThermalDynamics:cover:0, 绿色染色粘土 覆盖板
ThermalDynamics:cover:0, 红色染色粘土 覆盖板
ThermalDynamics:cover:0, 黑色染色粘土 覆盖板
ThermalDynamics:cover:0, 白色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 橙色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 品红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黄色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黄绿色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 粉红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 灰色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 淡灰色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 青色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 紫色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 蓝色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 棕色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 绿色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黑色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 金合欢树叶 覆盖板
ThermalDynamics:cover:0, 金合欢树叶 覆盖板
ThermalDynamics:cover:0, 金合欢木 覆盖板
ThermalDynamics:cover:0, 深色橡木 覆盖板
ThermalDynamics:cover:0, 金合欢木楼梯 覆盖板
ThermalDynamics:cover:0, 深色橡木楼梯 覆盖板
ThermalDynamics:cover:0, 赛特斯石英矿石 覆盖板
ThermalDynamics:cover:0, 充能赛特斯石英矿石 覆盖板
ThermalDynamics:cover:0, 赛特斯石英块 覆盖板
ThermalDynamics:cover:0, 赛特斯竖纹石英块 覆盖板
ThermalDynamics:cover:0, 干草块 覆盖板
ThermalDynamics:cover:0, 地毯 覆盖板
ThermalDynamics:cover:0, 橙色地毯 覆盖板
ThermalDynamics:cover:0, 品红色地毯 覆盖板
ThermalDynamics:cover:0, 淡蓝色地毯 覆盖板
ThermalDynamics:cover:0, 黄色地毯 覆盖板
ThermalDynamics:cover:0, 黄绿色地毯 覆盖板
ThermalDynamics:cover:0, 粉红色地毯 覆盖板
ThermalDynamics:cover:0, 灰色地毯 覆盖板
ThermalDynamics:cover:0, 淡灰色地毯 覆盖板
ThermalDynamics:cover:0, 青色地毯 覆盖板
ThermalDynamics:cover:0, 紫色地毯 覆盖板
ThermalDynamics:cover:0, 蓝色地毯 覆盖板
ThermalDynamics:cover:0, 棕色地毯 覆盖板
ThermalDynamics:cover:0, 绿色地毯 覆盖板
ThermalDynamics:cover:0, 红色地毯 覆盖板
ThermalDynamics:cover:0, 黑色地毯 覆盖板
ThermalDynamics:cover:0, 硬化粘土 覆盖板
ThermalDynamics:cover:0, 煤炭块 覆盖板
ThermalDynamics:cover:0, 浮冰 覆盖板
ThermalDynamics:cover:0, 向日葵 覆盖板
ThermalDynamics:cover:0, 丁香 覆盖板
ThermalDynamics:cover:0, 高草丛 覆盖板
ThermalDynamics:cover:0, 大型蕨 覆盖板
ThermalDynamics:cover:0, 玫瑰丛 覆盖板
ThermalDynamics:cover:0, 牡丹 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英块 覆盖板
ThermalDynamics:cover:0, 石英玻璃 覆盖板
ThermalDynamics:cover:0, 聚能石英玻璃 覆盖板
ThermalDynamics:cover:0, 充能石英火把 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯块 覆盖板
ThermalDynamics:cover:0, 陨石 覆盖板
ThermalDynamics:cover:0, 陨石块 覆盖板
ThermalDynamics:cover:0, 陨石石砖 覆盖板
ThermalDynamics:cover:0, 陨石砖块 覆盖板
ThermalDynamics:cover:0, 迷你TNT 覆盖板
ThermalDynamics:cover:0, 陨石楼梯 覆盖板
ThermalDynamics:cover:0, 陨石块楼梯 覆盖板
ThermalDynamics:cover:0, 陨石石砖楼梯 覆盖板
ThermalDynamics:cover:0, 陨石砖块楼梯 覆盖板
ThermalDynamics:cover:0, 福鲁伊克斯楼梯 覆盖板
ThermalDynamics:cover:0, 赛特斯石英楼梯 覆盖板
ThermalDynamics:cover:0, 錾制赛特斯石英楼梯 覆盖板
